Company Name,data_id,type,service_options,Overall Rating,Overall Address,Overall Reviews,parameter,place_id,Review,Engine,Rating,date,User Name,User Friends,User Photos,User Reviews,User Likes
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I had a really needed an AC because my AC broke down so you all were heaven sent. I didn't know how I was going to get it fixed because it was going to be expensive. My light bill was extremely high and now it's gone down a lot. Thank you.,Google,5.0,3 months ago,Savage Rock,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I am also happy my light bill went down and my AC is now cold and don't have to worry about parts labor maintenance.,Google,5.0,2 months ago,Delores Wells,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I got AC IN 2019 and since i’ve had unit i have had excellent service. Everytime i’ve had an issue they have come out and fixed it. I’m very satisfied with my service.,Google,5.0,3 months ago,Marissa Hunter,,,2,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,"Since the first visit and the last,  everyone was very pleasant and everything was done very fast , I thought I was going to take longer , so we are very happy with the job they all did.",Google,5.0,3 months ago,Maria Nieves-Ruiz,,,2,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,It's almost been two years since my ac was installed.  United state solutions has always responded within one day for services.,Google,5.0,4 months ago,Carolyn Morgan,,,2,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,A noticeably change from past encounters for service and a follow up visit! Hope to continue to receive this excellence in service!,Google,5.0,5 months ago,Vilma “Vilma G” Gomez,,,57,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,Service has been good for two years. Wished they answer the customer line when you call they.,Google,5.0,5 months ago,Roosevelt Lee,,,3,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,The service was good,Google,5.0,3 months ago,Brian Johnson,,,4,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,Enjoying the ac unit,Google,5.0,3 months ago,Linda Anderson,,,1,0
United State Solutions Hollywood FL,,,,3.0,"1943 Tyler St Hollywood, FL 33020",2,united-state-solutions-hollywood,Xbtd5HfiC5NnBPN6HqjUYQ,I had some issues with my AC unit and the Technician was very knowledgeable and gave me a full break down as to what he did to resolve this issue . I am very pleased,Yelp,5,2024-09-09T23:20:38Z,Davia C.,0,0,2,
United State Solutions Hollywood FL,,,,3.0,"1943 Tyler St Hollywood, FL 33020",2,united-state-solutions-hollywood,Xbtd5HfiC5NnBPN6HqjUYQ,"This is my third time dealing with this company and they are the absolute worst. To start they outsource their service work to other companies. Secondly they do not work on the weekends. So if you have any issue with your ac or are in need of service they are available on weekends. The customer service, which is just really one person managing the phone calls rarely answers. When it is time for you to get service, the window of service is anytime between 10am - 7pm with not other types of communication. So you can basically expect to sit in a hot house all day waiting on service. If you are thinking about using the company, you may want to reconsider.",Yelp,1,2024-07-18T19:24:26Z,Quatwanya L.,0,0,2,
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I really needed an AC and they came to my door and offered me a brand new unit at a very affordable payment. My light bill was over $300 and so now that I have the unit my light bill has gone down and now my house feels like a hospital. Everyone that came out was very good and professional. A verb knowledgeable company and did great a great job.,Google,5.0,a month ago,Penny DeVillo,,,2,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,The process was easy to get this done. I was not expecting this to get installed so fast. I am very satisfied with my Air Conditioner and the 15 year warranty you guys offer. Thank you for fast and professional service definitely recommend.,Google,5.0,5 months ago,Vendi Samuels,,,2,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I had AC done in 2019 and love my unit. My light bill has gone down so much. Now I recently just got the duct replacement and my house is extremely cold. I'm very satisfied with all the work and I even recommend to my sister .,Google,5.0,a month ago,Edras Jones,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,They explained everything well and everyone that came out was very nice and professional. I got an air conditioner and it's very affordablw. I also like the 15 year warranty on my unit. Thank you for the service I'm extremely satisfied.,Google,5.0,a week ago,Bertha Holmes,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,The representative was very good at explaining everything and I'm very happy with the work that was done by you all. Everyone was working so well with each other I'm very impressed with the team. Very respectful and this was such a great experience. I also feel like this project was very affordable and I Love the 15 year warranty. Honestly you guys are amazing thank you I will be recommending.,Google,5.0,a month ago,Jewel,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I originally had an old unit and needed upgrade so i purchased the AC. Since then my house is so cold now and Ive saved alot on my electricity bill. This was really affordable for me to get and was a fast process no complaints I am extremely happy.,Google,5.0,6 months ago,Richard Farrington,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,Well my duct work was really old and when they came to my house and what they offered I accepted because they were very knowledgeable. I immediately feel the difference in the home after it was installed. My light bill has gone down. I'm very happy with my service definitely recommend.,Google,5.0,2 months ago,Carol Williams,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I had wall unit and I just upgraded to the actual air conditioner and also did the duct replacement. I thought they did a real good job. They were on time clean and professional and very friendly. I’m happy with my service and would definitely recommend.,Google,5.0,a month ago,Mimi Moore,,,7,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I got an air conditioner I immediately noticed a difference in the home. My tech was professional and they did an amazing job. My    Electricity bill has gone down and I'm very happy with the service.,Google,5.0,3 months ago,Mozell Battle,,,2,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,Everyone was professional and they cleaned up after themselves. I got the duct replacement and my house feels very cold. He showed me the UV light on AC and was very knowledgeable. I have 15 year warranty and happy with the service since it’s very affordable.,Google,5.0,3 months ago,Gloria Rodriguez,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I got the air conditioner changed out along with the duct replacement with the impression of my light bulb being lower. Since the work had been down my light bill went down $50 in the summer and of course in winter it's a lot better as well. My house is set 78 Temperature and it feels perfect not to cold not to hot. I just recently got my service done and I'm very pleased with everything at this time.,Google,5.0,3 months ago,Patricia Taylor,,,2,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I needed a new unit and they came out and si the work so fast. The techs were knowledgeable and professional. They answered all my questions and concerns about everything. I love that you guys offer the warranty for 15 years because I don’t like Surprises if something goes wrong. Looking forward to doing business in the future because my experience was great thanks.,Google,5.0,6 months ago,Sike Delice,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I had extremely really old ducts for over 31 years I never changed them or cleaned them. As soon as they did this replacement I noticed my house feels so much cooler and I can breathe better. My electricity bill was very high and it’s gone done tremendously thank you all.,Google,5.0,3 months ago,Olga Torres,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,The guys that came into my attic saved my life I didn't have AC working five days. They came and checked it out did courtesy AC service and I got brand new duct replacement and attic package. My house was so hot before and now it's so nice and cold I'm so happy and grateful for you all stopping by and helping me get service.,Google,5.0,3 months ago,Elvita Morency,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I recently got a duct replacement and attic insulation along with water heater. I noticed my light bill has gone down and I’m very glad I decided to do this. Everyone who came to my house for the work was nice and professional.,Google,5.0,3 months ago,Sofony Dalmond,,,4,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I had my unit for 2 years my light bill has been lower then before I switched it out. I'm very satisfied with my service I just had my yearly maintenance. My AC Is freezing on 77 degrees which has been awesome. I'm a very happy customer thank you.,Google,5.0,3 months ago,Catherine Downs,,,4,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I didn't have any insulation before and man I definitely needed it made a huge difference in my house and my light bill. The tech and everyone was professional and they did a nice job cleaning up afterwards. I would recommend because my monthly payment is affordable.,Google,5.0,3 months ago,Anthony Palmer,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,My experience was faster than expected I got ducts installed with UV light. I definitely feel the difference and it's much cooler in the home. Everyone that came by was professional and great.,Google,5.0,6 months ago,Kathie Gillis,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,The process was done fast and before I had the air conditioner it was working but it wasn’t cooling enough and it made a noise. After getting the new one it’s colder and less noise. Noticed a big difference in my electricity bill everyone’s customer service was on point.,Google,5.0,3 months ago,Altagrace Jean-Charles,,,2,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,The techs were very professional when they installed i noticed a difference in my home. I got an attic package and definitely felt my house cooler. My light bill did go down and im very satisfied. I got an AC as well and today they come out an serviced it at no cost because i have the 15 year warranty.,Google,5.0,5 months ago,Michelle Mongeon,,,2,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I just recently had AC service and I’ve had this unit since 2021 and so far so good. When I first got the unit my light bill went down and my house is always cold at 79 high is really good. I have no complaints they live up to the 15 year warranty and so glad because I have peace of mind if something happens to it.,Google,5.0,4 months ago,Rossy Tima,,,6,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I recently got the duct replacement and I noticed my house was cooler. My light bill has gone down as well. Everyone was professional from beginning to end. I'm very happy,Google,5.0,3 months ago,Barbara Bryant,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I was very impressed by the gentleman that came out they did an amazing job installing the AC. I never had work done were they clean up after themselves I was so surprised. They were fast and professional as well. My AC is working great and the difference is my house gets cooler faster. Also the noise isn’t as loud as before when it would turn on. I’m very satisfied customer.,Google,5.0,5 months ago,Blass Castillo,,,2,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I agreed to getting an air conditioner and so far so good. Techs were professional they finished in like 4 hours. The price is affordable it’s been a week and I’m satisfied so far.,Google,5.0,2 weeks ago,Bertramond Oge,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,Every time I need something done they always come out to service my AC. My AC works great and it’s very cold. I’ve had my unit 4 years and they are professional and very fast. I’m very satisfied especially because I don’t have to pay out of pocket for service because I have warranty for 15 years. Thank you.,Google,5.0,4 months ago,Shirley Asbury,,,13,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I got Duct replacement and my light bill went down. I'm very happy with the service so far. My tech was very professional and noticed the air feels different and it's extremely cold.,Google,5.0,3 months ago,Maria Vargas,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I have a high light bill and after I got AC my light bill has gone down. Everyone was great and cleaned up the mess. I have a 15 year warranty which is amazing and so I have peace of mind and not have to worry. Thanks for the service.,Google,5.0,2 months ago,David Johnson,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I recently did a duct replacement and my light bill has gone down I’m very happy with service you all have given me. I have no complaints everyone was professional and friendly.,Google,5.0,3 months ago,Chanel Golden,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I recently had the AC at my grandmas for several years and every time I need service united state solutions has done a great job with maintaining the service. My Ac is cold and my light bill has been lower. I’m very satisfied thank you.,Google,5.0,4 months ago,jersen renous,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I recently did duct replacement because mine were 25 years old and my light was very high. They explained everything well and everything they said they would do they did. They did a great job now my house feels cold.,Google,5.0,a month ago,Joyce Francis,,,3,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I had an AC installed and they did an amazing job. Everyone that came was knowledgeable and professional. AC is very affordable with a 15 year warranty. Once they finished they even cleaned up the mess. I'm very satisfied with how it looks and how cold it is. Thank you,Google,5.0,5 months ago,GENESE PIEREE-Louis,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I recently got a duct replacement and I’m very satisfied with the work and the service I received. It’s very affordable to get I didn’t have to pay anything down or out of pocket up front. They came installed service fast in like 3 hours it was done. They cleaned up after themselves and now my house feels fresh and definitely noticed the difference.,Google,5.0,5 months ago,eliza francis,,,2,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,"From installation to maintenance, United States Solutions has been a blessing in keeping my home cool. They even did win home follow up after a maintenance call to insure proper servicing!",Google,5.0,4 months ago,Walter Womble,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,"Over the past five years of owning this device, there have been a few instances of malfunctions. However, the company was able to provide solutions and resolve the issues promptly. I would like to express my gratitude for the exceptional service and dedication of the team.",Google,5.0,4 months ago,Shanique Anderson,,,5,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I am very happy with my AC Since i got it installed. My light bill went down so much i didnt really think that the AC would change the bill as much as it did.Since then my house has been cooler and im very satisfied. Everytime i need something they come out to service with no issue. Thanks for great service.,Google,5.0,5 months ago,miracia riche,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I actually am very impressed with the representative that came out who was really knowledgeable. I desperately needed to upgrade my AC unit and ducts so he got me approved. Everyone was great and very informative I’m so glad you all came by.,Google,5.0,2 months ago,Gloria Brereton,,,188,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,"Great experience with sales rep., technicians and installation. Very professional. My home is much cooler and im benefiting on a reduced electric bill.",Google,5.0,3 months ago,Patti,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I got the duct replacement and attic package and let me tell you my light bill has gone down and my house is cold. I am very satisfied with the price and the service thank you.,Google,5.0,3 months ago,mboya Johnson,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,When i got AC it was 4 years ago. I have the warranty for 15 years so when I need service they come out at no cost. I did originally notice my light bill went down since the new unit was put in. I'm very happy with ther service I have received so far so thank you.,Google,5.0,5 months ago,Nelson Collin,,,2,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I had a really needed an AC because my AC broke down so you all were heaven sent. I didn't know how I was going to get it fixed because it was going to be expensive. My light bill was extremely high and now it's gone down a lot. Thank you.,Google,5.0,3 months ago,Savage Rock,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I am also happy my light bill went down and my AC is now cold and don't have to worry about parts labor maintenance.,Google,5.0,2 months ago,Delores Wells,,,1,0
United State Solutions Hollywood FL,0x88d9ab36c130d81d:0xd1f06d371845f7a3,"['Energy equipment and solutions', 'Air conditioning contractor', 'Aluminum window', 'Door supplier', 'HVAC contractor', 'Roofing contractor', 'Window installation service', 'Window supplier']",,5,"1943 Tyler St, Hollywood, FL 33020",49,United State Solutions Hollywood FL,,I got AC IN 2019 and since i’ve had unit i have had excellent service. Everytime i’ve had an issue they have come out and fixed it. I’m very satisfied with my service.,Google,5.0,3 months ago,Marissa Hunter,,,2,0
